Source node	Source node type	Target node	Target node type	Edge name
F101	Disease	F529	Disease	Causes onset
F101	Disease	M810	Disease	Causes onset
K70	Disease	K766	Disease	Causes onset
K70	Disease	K721	Disease	Causes onset
K70	Disease	G939	Disease	Causes onset
K70	Disease	K7460	Disease	Causes onset
K70	Disease	C220	Disease	Causes onset
K70	Disease	L751	Disease	Causes onset
C220	Disease	E162	Disease	Causes onset
C220	Disease	I26	Disease	Causes onset
C220	Disease	I820	Disease	Causes onset
C220	Disease	K721	Disease	Causes onset
C220	Disease	K859	Disease	Causes onset
C220	Disease	E2740	Disease	Causes onset
C220	Disease	E8020	Disease	Causes onset
C220	Disease	T79A0	Disease	Causes onset
C220	Disease	I443	Disease	Causes onset
C220	Disease	L659	Disease	Causes onset
C220	Disease	E2749	Disease	Causes onset
C220	Disease	A6922	Disease	Causes onset
N801	Disease	C56	Disease	Causes onset
N801	Disease	C801	Disease	Causes onset
N801	Disease	C49	Disease	Causes onset
C56	Disease	G03	Disease	Causes onset
C56	Disease	C50	Disease	Causes onset
C56	Disease	K56609	Disease	Causes onset
I42	Disease	I509	Disease	Causes onset
I42	Disease	I679	Disease	Causes onset
I42	Disease	I5084	Disease	Causes onset
I42	Disease	I5020	Disease	Causes onset
I42	Disease	I502	Disease	Causes onset
J129	Disease	J80	Disease	Causes onset
J129	Disease	J960	Disease	Causes onset
I401	Disease	I509	Disease	Causes onset
I401	Disease	I443	Disease	Causes onset
I401	Disease	E8352	Disease	Causes onset
I401	Disease	I5020	Disease	Causes onset
I509	Disease	J81	Disease	Causes onset
I509	Disease	E877	Disease	Causes onset
I509	Disease	J948	Disease	Causes onset
I509	Disease	I2720	Disease	Causes onset
I509	Disease	J811	Disease	Causes onset
I509	Disease	K7682	Disease	Causes onset
D86	Disease	N16	Disease	Causes onset
D86	Disease	N08	Disease	Causes onset
D86	Disease	G629	Disease	Causes onset
D86	Disease	H209	Disease	Causes onset
D86	Disease	N19	Disease	Causes onset
D86	Disease	J984	Disease	Causes onset
D86	Disease	G932	Disease	Causes onset
D86	Disease	K769	Disease	Causes onset
D86	Disease	N189	Disease	Causes onset
D86	Disease	I313	Disease	Causes onset
D86	Disease	K766	Disease	Causes onset
D86	Disease	K739	Disease	Causes onset
D86	Disease	M1990	Disease	Causes onset
D86	Disease	H401	Disease	Causes onset
D86	Disease	K831	Disease	Causes onset
D86	Disease	I898	Disease	Causes onset
D86	Disease	H46	Disease	Causes onset
D86	Disease	J960	Disease	Causes onset
D86	Disease	J9811	Disease	Causes onset
D86	Disease	D731	Disease	Causes onset
D86	Disease	K7460	Disease	Causes onset
D86	Disease	N186	Disease	Causes onset
D86	Disease	E232	Disease	Causes onset
D86	Disease	G587	Disease	Causes onset
D86	Disease	F419	Disease	Causes onset
D86	Disease	N12	Disease	Causes onset
D86	Disease	K740	Disease	Causes onset
D86	Disease	I776	Disease	Causes onset
D86	Disease	H024	Disease	Causes onset
D86	Disease	I26	Disease	Causes onset
D86	Disease	N10	Disease	Causes onset
D86	Disease	H200	Disease	Causes onset
D86	Disease	H490	Disease	Causes onset
D86	Disease	K37	Disease	Causes onset
D86	Disease	G560	Disease	Causes onset
D86	Disease	I719	Disease	Causes onset
D86	Disease	R911	Disease	Causes onset
D86	Disease	I2720	Disease	Causes onset
D86	Disease	H3506	Disease	Causes onset
D86	Disease	K0510	Disease	Causes onset
D86	Disease	J9851	Disease	Causes onset
D86	Disease	H0441	Disease	Causes onset
D86	Disease	I502	Disease	Causes onset
D86	Disease	D693	Disease	Causes onset
D86	Disease	K859	Disease	Causes onset
D86	Disease	I443	Disease	Causes onset
D86	Disease	K112	Disease	Causes onset
D86	Disease	E06	Disease	Causes onset
D86	Disease	I679	Disease	Causes onset
D86	Disease	E042	Disease	Causes onset
D86	Disease	M332	Disease	Causes onset
D86	Disease	I314	Disease	Causes onset
D86	Disease	L603	Disease	Causes onset
D86	Disease	A6922	Disease	Causes onset
D86	Disease	K56609	Disease	Causes onset
D86	Disease	K7681	Disease	Causes onset
D86	Disease	D72819	Disease	Causes onset
D86	Disease	K721	Disease	Causes onset
D86	Disease	N7091	Disease	Causes onset
D86	Disease	H1503	Disease	Causes onset
D86	Disease	H4411	Disease	Causes onset
D86	Disease	L659	Disease	Causes onset
N16	Disease	N179	Disease	Causes onset
N16	Disease	N19	Disease	Causes onset
N16	Disease	N189	Disease	Causes onset
N16	Disease	I15	Disease	Causes onset
N16	Disease	G932	Disease	Causes onset
N16	Disease	N251	Disease	Causes onset
N16	Disease	H309	Disease	Causes onset
N16	Disease	D65	Disease	Causes onset
M332	Disease	J849	Disease	Causes onset
M332	Disease	J679	Disease	Causes onset
M332	Disease	J960	Disease	Causes onset
M332	Disease	N19	Disease	Causes onset
M332	Disease	I514	Disease	Causes onset
J849	Disease	J679	Disease	Causes onset
J849	Disease	J960	Disease	Causes onset
J849	Disease	I2720	Disease	Causes onset
C343	Disease	J852	Disease	Causes onset
C343	Disease	J942	Disease	Causes onset
C343	Disease	I313	Disease	Causes onset
C343	Disease	J960	Disease	Causes onset
C343	Disease	I21	Disease	Causes onset
C343	Disease	J931	Disease	Causes onset
C343	Disease	I871	Disease	Causes onset
C343	Disease	G03	Disease	Causes onset
C343	Disease	J948	Disease	Causes onset
C343	Disease	I26	Disease	Causes onset
C343	Disease	K859	Disease	Causes onset
C343	Disease	J849	Disease	Causes onset
C343	Disease	I209	Disease	Causes onset
C343	Disease	E243	Disease	Causes onset
C343	Disease	J9811	Disease	Causes onset
C343	Disease	G629	Disease	Causes onset
C343	Disease	K529	Disease	Causes onset
C343	Disease	M894	Disease	Causes onset
C343	Disease	K765	Disease	Causes onset
C343	Disease	T790	Disease	Causes onset
C343	Disease	I314	Disease	Causes onset
C343	Disease	K561	Disease	Causes onset
C343	Disease	I72	Disease	Causes onset
C343	Disease	C9500	Disease	Causes onset
C343	Disease	Q2549	Disease	Causes onset
C343	Disease	D75838	Disease	Causes onset
C343	Disease	E2749	Disease	Causes onset
J852	Disease	J86	Disease	Causes onset
J159	Disease	J80	Disease	Causes onset
J159	Disease	J960	Disease	Causes onset
I519	Disease	I46	Disease	Causes onset
I519	Disease	I679	Disease	Causes onset
I519	Disease	H931	Disease	Causes onset
I519	Disease	I2720	Disease	Causes onset
C720	Disease	G91	Disease	Causes onset
G91	Disease	J81	Disease	Causes onset
G91	Disease	E232	Disease	Causes onset
G91	Disease	G939	Disease	Causes onset
G91	Disease	G21	Disease	Causes onset
G91	Disease	I517	Disease	Causes onset
G91	Disease	G500	Disease	Causes onset
G91	Disease	H905	Disease	Causes onset
G91	Disease	H512	Disease	Causes onset
G91	Disease	N911	Disease	Causes onset
G91	Disease	Q753	Disease	Causes onset
G91	Disease	N912	Disease	Causes onset
G91	Disease	E301	Disease	Causes onset
G91	Disease	N910	Disease	Causes onset
J860	Disease	J931	Disease	Causes onset
J860	Disease	J852	Disease	Causes onset
J860	Disease	J43	Disease	Causes onset
J860	Disease	J9382	Disease	Causes onset
J931	Disease	J960	Disease	Causes onset
J931	Disease	I46	Disease	Causes onset
J931	Disease	J981	Disease	Causes onset
J931	Disease	D721	Disease	Causes onset
J931	Disease	J9811	Disease	Causes onset
E12	Disease	I679	Disease	Causes onset
E12	Disease	N189	Disease	Causes onset
E12	Disease	E72	Disease	Causes onset
E12	Disease	E872	Disease	Causes onset
E12	Disease	E83	Disease	Causes onset
E12	Disease	D649	Disease	Causes onset
E12	Disease	H54	Disease	Causes onset
E12	Disease	R739	Disease	Causes onset
E12	Disease	I70	Disease	Causes onset
E12	Disease	I42	Disease	Causes onset
E12	Disease	E87	Disease	Causes onset
E12	Disease	I729	Disease	Causes onset
E12	Disease	N186	Disease	Causes onset
E12	Disease	N19	Disease	Causes onset
E12	Disease	G629	Disease	Causes onset
E12	Disease	M146	Disease	Causes onset
E12	Disease	E785	Disease	Causes onset
E12	Disease	E86	Disease	Causes onset
E12	Disease	R80	Disease	Causes onset
E12	Disease	I2510	Disease	Causes onset
E12	Disease	N289	Disease	Causes onset
E12	Disease	N08	Disease	Causes onset
E12	Disease	K3184	Disease	Causes onset
E12	Disease	T7840	Disease	Causes onset
E12	Disease	H492	Disease	Causes onset
E12	Disease	G30	Disease	Causes onset
E12	Disease	H359	Disease	Causes onset
E12	Disease	I515	Disease	Causes onset
E12	Disease	M810	Disease	Causes onset
E12	Disease	E162	Disease	Causes onset
E12	Disease	I519	Disease	Causes onset
E12	Disease	H44	Disease	Causes onset
E12	Disease	N46	Disease	Causes onset
E12	Disease	E55	Disease	Causes onset
E12	Disease	C801	Disease	Causes onset
E12	Disease	M899	Disease	Causes onset
E12	Disease	H26	Disease	Causes onset
E12	Disease	I10	Disease	Causes onset
E12	Disease	N179	Disease	Causes onset
E12	Disease	E78	Disease	Causes onset
E12	Disease	I509	Disease	Causes onset
E12	Disease	H211	Disease	Causes onset
E12	Disease	S121	Disease	Causes onset
E12	Disease	K929	Disease	Causes onset
E12	Disease	E70	Disease	Causes onset
E12	Disease	E71	Disease	Causes onset
E12	Disease	E73	Disease	Causes onset
E12	Disease	E74	Disease	Causes onset
E12	Disease	E75	Disease	Causes onset
E12	Disease	E76	Disease	Causes onset
E12	Disease	E77	Disease	Causes onset
E12	Disease	E79	Disease	Causes onset
E12	Disease	E80	Disease	Causes onset
E12	Disease	E81	Disease	Causes onset
E12	Disease	E82	Disease	Causes onset
E12	Disease	E85	Disease	Causes onset
E12	Disease	E88	Disease	Causes onset
E12	Disease	E530	Disease	Causes onset
E12	Disease	F529	Disease	Causes onset
E12	Disease	H332	Disease	Causes onset
E12	Disease	A6922	Disease	Causes onset
E12	Disease	D735	Disease	Causes onset
E12	Disease	H40	Disease	Causes onset
E12	Disease	H0259	Disease	Causes onset
E12	Disease	H3581	Disease	Causes onset
E12	Disease	E169	Disease	Causes onset
E12	Disease	I200	Disease	Causes onset
E12	Disease	I256	Disease	Causes onset
E12	Disease	A18	Disease	Causes onset
E12	Disease	I675	Disease	Causes onset
E12	Disease	R7303	Disease	Causes onset
E12	Disease	O14	Disease	Causes onset
E12	Disease	I514	Disease	Causes onset
E12	Disease	K769	Disease	Causes onset
E12	Disease	O40	Disease	Causes onset
E12	Disease	L659	Disease	Causes onset
E12	Disease	E8881	Disease	Causes onset
E12	Disease	F01	Disease	Causes onset
E12	Disease	M1990	Disease	Causes onset
E12	Disease	L259	Disease	Causes onset
E12	Disease	E889	Disease	Causes onset
E12	Disease	E51	Disease	Causes onset
E12	Disease	B450	Disease	Causes onset
I679	Disease	G91	Disease	Causes onset
I679	Disease	H54	Disease	Causes onset
I679	Disease	F419	Disease	Causes onset
I679	Disease	H534	Disease	Causes onset
I679	Disease	R413	Disease	Causes onset
I679	Disease	G463	Disease	Causes onset
I679	Disease	G470	Disease	Causes onset
I679	Disease	M2137	Disease	Causes onset
I679	Disease	G510	Disease	Causes onset
I679	Disease	G80	Disease	Causes onset
I679	Disease	G24	Disease	Causes onset
I679	Disease	M1990	Disease	Causes onset
I679	Disease	F411	Disease	Causes onset
I679	Disease	F09	Disease	Causes onset
I679	Disease	F809	Disease	Causes onset
I679	Disease	H4761	Disease	Causes onset
I679	Disease	G9382	Disease	Causes onset
I679	Disease	R414	Disease	Causes onset
I679	Disease	H5346	Disease	Causes onset
I679	Disease	R482	Disease	Causes onset
I679	Disease	G21	Disease	Causes onset
I679	Disease	F39	Disease	Causes onset
I679	Disease	G20	Disease	Causes onset
I679	Disease	G40909	Disease	Causes onset
I679	Disease	R483	Disease	Causes onset
I679	Disease	F8081	Disease	Causes onset
I679	Disease	G478	Disease	Causes onset
B59	Disease	J80	Disease	Causes onset
B59	Disease	J960	Disease	Causes onset
B59	Disease	B20	Disease	Causes onset
B59	Disease	J931	Disease	Causes onset
B59	Disease	J8489	Disease	Causes onset
J942	Disease	I871	Disease	Causes onset
J942	Disease	J960	Disease	Causes onset
C900	Disease	N179	Disease	Causes onset
C900	Disease	N19	Disease	Causes onset
C900	Disease	N08	Disease	Causes onset
C900	Disease	E85	Disease	Causes onset
C900	Disease	M899	Disease	Causes onset
C900	Disease	N17	Disease	Causes onset
C900	Disease	D699	Disease	Causes onset
C900	Disease	E853	Disease	Causes onset
C900	Disease	M545	Disease	Causes onset
C900	Disease	D649	Disease	Causes onset
C900	Disease	M10	Disease	Causes onset
C900	Disease	D891	Disease	Causes onset
C900	Disease	G03	Disease	Causes onset
C900	Disease	E230	Disease	Causes onset
C900	Disease	N186	Disease	Causes onset
C900	Disease	K769	Disease	Causes onset
C900	Disease	G822	Disease	Causes onset
C900	Disease	D682	Disease	Causes onset
C900	Disease	E8352	Disease	Causes onset
C900	Disease	N2589	Disease	Causes onset
C900	Disease	E7220	Disease	Causes onset
C900	Disease	G825	Disease	Causes onset
C900	Disease	G510	Disease	Causes onset
C900	Disease	E049	Disease	Causes onset
C900	Disease	C9500	Disease	Causes onset
C900	Disease	Q782	Disease	Causes onset
N179	Disease	E872	Disease	Causes onset
N179	Disease	E875	Disease	Causes onset
N179	Disease	G939	Disease	Causes onset
C180	Disease	K561	Disease	Causes onset
K561	Disease	I22	Disease	Causes onset
I517	Disease	J81	Disease	Causes onset
J948	Disease	J960	Disease	Causes onset
A18	Disease	I313	Disease	Causes onset
A18	Disease	N19	Disease	Causes onset
A18	Disease	M793	Disease	Causes onset
A18	Disease	J948	Disease	Causes onset
A18	Disease	G822	Disease	Causes onset
A18	Disease	J984	Disease	Causes onset
A18	Disease	K315	Disease	Causes onset
A18	Disease	H209	Disease	Causes onset
A18	Disease	N12	Disease	Causes onset
A18	Disease	I10	Disease	Causes onset
A18	Disease	N08	Disease	Causes onset
A18	Disease	J80	Disease	Causes onset
A18	Disease	E271	Disease	Causes onset
A18	Disease	M541	Disease	Causes onset
A18	Disease	J47	Disease	Causes onset
A18	Disease	N3289	Disease	Causes onset
A18	Disease	M1990	Disease	Causes onset
A18	Disease	J86	Disease	Causes onset
A18	Disease	K56609	Disease	Causes onset
A18	Disease	J960	Disease	Causes onset
A18	Disease	E85	Disease	Causes onset
A18	Disease	I314	Disease	Causes onset
A18	Disease	G932	Disease	Causes onset
A18	Disease	J9851	Disease	Causes onset
A18	Disease	E272	Disease	Causes onset
A18	Disease	D733	Disease	Causes onset
A18	Disease	G03	Disease	Causes onset
A18	Disease	N16	Disease	Causes onset
A18	Disease	J931	Disease	Causes onset
A18	Disease	D696	Disease	Causes onset
A18	Disease	G560	Disease	Causes onset
A18	Disease	D649	Disease	Causes onset
A18	Disease	K766	Disease	Causes onset
A18	Disease	M431	Disease	Causes onset
A18	Disease	I72	Disease	Causes onset
A18	Disease	I871	Disease	Causes onset
A18	Disease	I898	Disease	Causes onset
A18	Disease	I2781	Disease	Causes onset
A18	Disease	H16	Disease	Causes onset
A18	Disease	K833	Disease	Causes onset
A18	Disease	G510	Disease	Causes onset
A18	Disease	G825	Disease	Causes onset
A18	Disease	D761	Disease	Causes onset
A18	Disease	D7581	Disease	Causes onset
A18	Disease	J438	Disease	Causes onset
A18	Disease	D6181	Disease	Causes onset
A18	Disease	L03213	Disease	Causes onset
A18	Disease	E162	Disease	Causes onset
A18	Disease	N186	Disease	Causes onset
A18	Disease	J386	Disease	Causes onset
A18	Disease	K130	Disease	Causes onset
A18	Disease	E232	Disease	Causes onset
A18	Disease	M023	Disease	Causes onset
A18	Disease	M706	Disease	Causes onset
A18	Disease	H309	Disease	Causes onset
A18	Disease	I719	Disease	Causes onset
A18	Disease	E853	Disease	Causes onset
A18	Disease	H669	Disease	Causes onset
A18	Disease	H46	Disease	Causes onset
A18	Disease	N911	Disease	Causes onset
A18	Disease	D721	Disease	Causes onset
A18	Disease	H3481	Disease	Causes onset
A18	Disease	H3571	Disease	Causes onset
A18	Disease	J0510	Disease	Causes onset
A18	Disease	J9312	Disease	Causes onset
A18	Disease	L04	Disease	Causes onset
A18	Disease	H0520	Disease	Causes onset
A18	Disease	M779	Disease	Causes onset
A18	Disease	S128	Disease	Causes onset
A18	Disease	K501	Disease	Causes onset
A18	Disease	A6922	Disease	Causes onset
A18	Disease	H332	Disease	Causes onset
A18	Disease	L603	Disease	Causes onset
A18	Disease	L401	Disease	Causes onset
I313	Disease	N19	Disease	Causes onset
I313	Disease	I517	Disease	Causes onset
I313	Disease	I871	Disease	Causes onset
M311	Disease	N19	Disease	Causes onset
M311	Disease	N179	Disease	Causes onset
M311	Disease	N04	Disease	Causes onset
M311	Disease	I420	Disease	Causes onset
M311	Disease	N171	Disease	Causes onset
M311	Disease	H332	Disease	Causes onset
N19	Disease	E872	Disease	Causes onset
N19	Disease	D649	Disease	Causes onset
N19	Disease	J81	Disease	Causes onset
N19	Disease	G939	Disease	Causes onset
N19	Disease	E877	Disease	Causes onset
N19	Disease	J180	Disease	Causes onset
N19	Disease	N250	Disease	Causes onset
N19	Disease	D691	Disease	Causes onset
N19	Disease	F419	Disease	Causes onset
N19	Disease	G255	Disease	Causes onset
N19	Disease	I4581	Disease	Causes onset
N19	Disease	E221	Disease	Causes onset
N19	Disease	N912	Disease	Causes onset
I339	Disease	I509	Disease	Causes onset
I339	Disease	I46	Disease	Causes onset
I339	Disease	M00	Disease	Causes onset
I339	Disease	I679	Disease	Causes onset
I339	Disease	I63	Disease	Causes onset
I339	Disease	I21	Disease	Causes onset
I339	Disease	I061	Disease	Causes onset
I339	Disease	I72	Disease	Causes onset
I339	Disease	N08	Disease	Causes onset
I339	Disease	G453	Disease	Causes onset
I339	Disease	D65	Disease	Causes onset
I339	Disease	D761	Disease	Causes onset
I339	Disease	D733	Disease	Causes onset
I339	Disease	J931	Disease	Causes onset
I514	Disease	I46	Disease	Causes onset
I514	Disease	I509	Disease	Causes onset
I514	Disease	I420	Disease	Causes onset
I514	Disease	I472	Disease	Causes onset
I514	Disease	I253	Disease	Causes onset
I514	Disease	I42	Disease	Causes onset
I514	Disease	I313	Disease	Causes onset
I514	Disease	I4901	Disease	Causes onset
I514	Disease	O903	Disease	Causes onset
I514	Disease	I443	Disease	Causes onset
E41	Disease	D649	Disease	Causes onset
E41	Disease	L89	Disease	Causes onset
E41	Disease	H54	Disease	Causes onset
E41	Disease	E230	Disease	Causes onset
E41	Disease	I519	Disease	Causes onset
E41	Disease	R413	Disease	Causes onset
E41	Disease	N189	Disease	Causes onset
E41	Disease	E538	Disease	Causes onset
E41	Disease	E162	Disease	Causes onset
E41	Disease	D6181	Disease	Causes onset
E41	Disease	E039	Disease	Causes onset
E41	Disease	D50	Disease	Causes onset
E41	Disease	E50	Disease	Causes onset
E41	Disease	K0510	Disease	Causes onset
E41	Disease	K769	Disease	Causes onset
E41	Disease	N62	Disease	Causes onset
E41	Disease	E512	Disease	Causes onset
E41	Disease	E550	Disease	Causes onset
E41	Disease	E8881	Disease	Causes onset
E41	Disease	J984	Disease	Causes onset
E41	Disease	A18	Disease	Causes onset
E41	Disease	G629	Disease	Causes onset
E41	Disease	E15	Disease	Causes onset
E41	Disease	H461	Disease	Causes onset
E41	Disease	E881	Disease	Causes onset
E41	Disease	E51	Disease	Causes onset
E41	Disease	M899	Disease	Causes onset
E41	Disease	A6922	Disease	Causes onset
D649	Disease	I519	Disease	Causes onset
D649	Disease	I509	Disease	Causes onset
D649	Disease	I517	Disease	Causes onset
D649	Disease	I679	Disease	Causes onset
D649	Disease	I63	Disease	Causes onset
D649	Disease	I739	Disease	Causes onset
D649	Disease	K144	Disease	Causes onset
